layer,model,rank_type,language,pearson
2,mbert,top5,lug,0.9153240556732477
2,mbert,top5,luo,0.910159363410446
2,mbert,top5,kin,0.9084928018593745
2,mbert,top5,twi,0.9041733043053857
2,mbert,top5,ibo,0.8989892354733282
2,mbert,worst5,bbj,0.7220252288317649
2,mbert,worst5,yor,0.7298377741624299
2,mbert,worst5,fon,0.8075247198047052
2,mbert,worst5,mos,0.8199384932184142
2,mbert,worst5,bam,0.8256201158741294
3,mbert,top5,lug,0.9466325460264154
3,mbert,top5,kin,0.9454467729645686
3,mbert,top5,twi,0.9400648008933612
3,mbert,top5,luo,0.9396431748454231
3,mbert,top5,ibo,0.9375679295377567
3,mbert,worst5,bbj,0.8212032386597402
3,mbert,worst5,yor,0.8315092299087321
3,mbert,worst5,fon,0.8792319724659985
3,mbert,worst5,pcm,0.8892065988357674
3,mbert,worst5,mos,0.8914754261788329
10,mbert,top5,lug,0.9844890990092467
10,mbert,top5,kin,0.9835722714570548
10,mbert,top5,twi,0.9815498515687509
10,mbert,top5,ibo,0.9800975614314975
10,mbert,top5,sna,0.9799160596663914
10,mbert,worst5,bbj,0.9408210330116269
10,mbert,worst5,yor,0.9444288862260661
10,mbert,worst5,fon,0.9571426144591897
10,mbert,worst5,pcm,0.9595712768619178
10,mbert,worst5,ewe,0.963612962367875
12,mbert,top5,lug,0.939612497132762
12,mbert,top5,kin,0.9247505802025261
12,mbert,top5,nya,0.9119731073138634
12,mbert,top5,sna,0.9058724355400505
12,mbert,top5,twi,0.9041578112916545
12,mbert,worst5,yor,0.7330980864489371
12,mbert,worst5,bbj,0.7497860488908186
12,mbert,worst5,fon,0.8002707852239505
12,mbert,worst5,pcm,0.8210960610547396
12,mbert,worst5,mos,0.8233839153334694
