layer,model,rank_type,language,pearson
2,xlmr,top5,tsn,0.9999874784365479
2,xlmr,top5,nya,0.9999874098864412
2,xlmr,top5,kin,0.9999861796397174
2,xlmr,top5,luo,0.999983402900068
2,xlmr,top5,ewe,0.9999832101187165
2,xlmr,worst5,fon,0.9999672146696359
2,xlmr,worst5,bam,0.9999675550724805
2,xlmr,worst5,yor,0.9999769023209877
2,xlmr,worst5,pcm,0.9999769664188357
2,xlmr,worst5,hau,0.9999774850129035
3,xlmr,top5,kin,0.999994906891472
3,xlmr,top5,xho,0.9999933570053687
3,xlmr,top5,twi,0.9999930510565306
3,xlmr,top5,lug,0.9999927094990776
3,xlmr,top5,nya,0.999992543307205
3,xlmr,worst5,pcm,0.9999803168755195
3,xlmr,worst5,swa,0.9999866806136121
3,xlmr,worst5,fon,0.9999869185230905
3,xlmr,worst5,bam,0.9999884378683396
3,xlmr,worst5,bbj,0.9999889424865398
10,xlmr,top5,xho,0.9999973613567082
10,xlmr,top5,zul,0.9999973455173329
10,xlmr,top5,nya,0.9999967664637242
10,xlmr,top5,kin,0.9999967444205927
10,xlmr,top5,luo,0.9999962017920658
10,xlmr,worst5,bam,0.9999878826963169
10,xlmr,worst5,fon,0.999992209243731
10,xlmr,worst5,pcm,0.9999929109741846
10,xlmr,worst5,swa,0.9999950583152126
10,xlmr,worst5,bbj,0.9999953409747003
12,xlmr,top5,zul,0.9944080281990967
12,xlmr,top5,xho,0.9937711483269744
12,xlmr,top5,nya,0.9930707300955551
12,xlmr,top5,tsn,0.9923140154486242
12,xlmr,top5,yor,0.9919675248305008
12,xlmr,worst5,mos,0.9900273663472956
12,xlmr,worst5,kin,0.9902302310705029
12,xlmr,worst5,bbj,0.9902434416635794
12,xlmr,worst5,luo,0.9904006975728494
12,xlmr,worst5,ibo,0.9904713695243877
