layer,model,rank_type,language,cosine
1,xlmr,top5,twi,0.9999367743730545
1,xlmr,top5,luo,0.9999110251665115
1,xlmr,top5,kin,0.9999082386493683
1,xlmr,top5,ewe,0.9998206347227097
1,xlmr,top5,ibo,0.9998097717761993
1,xlmr,worst5,hau,0.9992450922727585
1,xlmr,worst5,pcm,0.9994364976882935
1,xlmr,worst5,bbj,0.9994777143001556
1,xlmr,worst5,bam,0.999581515789032
1,xlmr,worst5,swa,0.999584898352623
2,xlmr,top5,kin,0.9999891966581345
2,xlmr,top5,twi,0.9999884366989136
2,xlmr,top5,luo,0.999987006187439
2,xlmr,top5,zul,0.9999780058860779
2,xlmr,top5,ewe,0.9999741911888123
2,xlmr,worst5,pcm,0.9999137967824936
2,xlmr,worst5,hau,0.9999252408742905
2,xlmr,worst5,swa,0.9999411255121231
2,xlmr,worst5,bbj,0.9999462217092514
2,xlmr,worst5,xho,0.9999463111162186
3,xlmr,top5,kin,0.9999943375587463
3,xlmr,top5,twi,0.9999931305646896
3,xlmr,top5,luo,0.9999915808439255
3,xlmr,top5,lug,0.9999905079603195
3,xlmr,top5,zul,0.9999871104955673
3,xlmr,worst5,pcm,0.9999542385339737
3,xlmr,worst5,swa,0.9999606311321259
3,xlmr,worst5,yor,0.9999708384275436
3,xlmr,worst5,xho,0.9999711811542511
3,xlmr,worst5,sna,0.9999746531248093
4,xlmr,top5,kin,0.9999957829713821
4,xlmr,top5,twi,0.9999956786632538
4,xlmr,top5,tsn,0.9999935328960419
4,xlmr,top5,bbj,0.9999931305646896
4,xlmr,top5,zul,0.9999918937683105
4,xlmr,worst5,pcm,0.9999825656414032
4,xlmr,worst5,yor,0.9999832361936569
4,xlmr,worst5,hau,0.9999843835830688
4,xlmr,worst5,bam,0.9999872595071793
4,xlmr,worst5,nya,0.9999874383211136
5,xlmr,top5,mos,0.9999878803888956
5,xlmr,top5,ewe,0.999985416730245
5,xlmr,top5,bbj,0.9999852577845255
5,xlmr,top5,twi,0.999984343846639
5,xlmr,top5,zul,0.9999843239784241
5,xlmr,worst5,yor,0.9999623894691467
5,xlmr,worst5,hau,0.999963661034902
5,xlmr,worst5,pcm,0.9999751051266988
5,xlmr,worst5,swa,0.999975303808848
5,xlmr,worst5,kin,0.9999760190645853
6,xlmr,top5,mos,0.9999993840853373
6,xlmr,top5,nya,0.9999992847442627
6,xlmr,top5,bbj,0.9999992648760477
6,xlmr,top5,twi,0.9999992450078329
6,xlmr,top5,ewe,0.9999991257985433
6,xlmr,worst5,yor,0.9999973773956299
6,xlmr,worst5,hau,0.9999978343645731
6,xlmr,worst5,luo,0.9999985496203104
6,xlmr,worst5,swa,0.9999985893567404
6,xlmr,worst5,pcm,0.9999986489613851
7,xlmr,top5,lug,0.9999977052211761
7,xlmr,top5,twi,0.9999976555506388
7,xlmr,top5,bbj,0.999997595945994
7,xlmr,top5,swa,0.9999972780545553
7,xlmr,top5,ibo,0.9999964237213135
7,xlmr,worst5,luo,0.9999855160713196
7,xlmr,worst5,pcm,0.9999903440475464
7,xlmr,worst5,tsn,0.9999906718730927
7,xlmr,worst5,hau,0.9999922116597494
7,xlmr,worst5,sna,0.9999930461247762
8,xlmr,top5,zul,0.9999979138374329
8,xlmr,top5,ewe,0.999997615814209
8,xlmr,top5,tsn,0.9999970495700836
8,xlmr,top5,lug,0.9999967217445374
8,xlmr,top5,nya,0.9999965031941732
8,xlmr,worst5,pcm,0.999830404917399
8,xlmr,worst5,bbj,0.9999313056468964
8,xlmr,worst5,fon,0.9999341567357382
8,xlmr,worst5,ibo,0.9999399483203888
8,xlmr,worst5,hau,0.9999444484710693
9,xlmr,top5,zul,0.9999994039535522
9,xlmr,top5,ewe,0.9999983608722687
9,xlmr,top5,bam,0.9999980032444
9,xlmr,top5,lug,0.9999972581863403
9,xlmr,top5,wol,0.9999967018763224
9,xlmr,worst5,pcm,0.999935120344162
9,xlmr,worst5,ibo,0.9999657869338989
9,xlmr,worst5,hau,0.9999767541885376
9,xlmr,worst5,luo,0.9999869763851166
9,xlmr,worst5,sna,0.9999907910823822
10,xlmr,top5,swa,0.9999986588954926
10,xlmr,top5,ewe,0.9999974966049194
10,xlmr,top5,zul,0.9999971985816956
10,xlmr,top5,hau,0.9999947249889374
10,xlmr,top5,tsn,0.9999940097332001
10,xlmr,worst5,bam,0.9999419152736664
10,xlmr,worst5,pcm,0.9999518394470215
10,xlmr,worst5,ibo,0.9999644160270691
10,xlmr,worst5,yor,0.9999674558639526
10,xlmr,worst5,fon,0.9999801913897196
11,xlmr,top5,nya,0.9999854564666748
11,xlmr,top5,hau,0.9999832510948181
11,xlmr,top5,zul,0.9999811053276062
11,xlmr,top5,pcm,0.9999808371067047
11,xlmr,top5,yor,0.9999740421772003
11,xlmr,worst5,kin,0.9998235702514648
11,xlmr,worst5,luo,0.999843180179596
11,xlmr,worst5,mos,0.9998992085456848
11,xlmr,worst5,bam,0.9999038577079773
11,xlmr,worst5,lug,0.9999306201934814
12,xlmr,top5,nya,0.999879002571106
12,xlmr,top5,wol,0.9998658895492554
12,xlmr,top5,tsn,0.9998386204242706
12,xlmr,top5,ewe,0.9998361766338348
12,xlmr,top5,fon,0.999822199344635
12,xlmr,worst5,hau,0.9676239490509033
12,xlmr,worst5,bam,0.996992826461792
12,xlmr,worst5,twi,0.9983513951301575
12,xlmr,worst5,pcm,0.9995193779468536
12,xlmr,worst5,kin,0.9995769262313843
