layer,model,rank_type,language,pearson
2,xlmr,top5,nya,0.9999975466385276
2,xlmr,top5,kin,0.99999726716636
2,xlmr,top5,luo,0.9999958826936727
2,xlmr,top5,wol,0.9999958682642592
2,xlmr,top5,sna,0.9999958472358116
2,xlmr,worst5,fon,0.9999845256304942
2,xlmr,worst5,bam,0.9999852221017835
2,xlmr,worst5,hau,0.9999874520148679
2,xlmr,worst5,yor,0.9999893917862843
2,xlmr,worst5,swa,0.9999900304002531
3,xlmr,top5,lug,0.9999975928179543
3,xlmr,top5,sna,0.99999756200257
3,xlmr,top5,xho,0.9999971747937046
3,xlmr,top5,nya,0.9999967135586614
3,xlmr,top5,kin,0.9999966992071825
3,xlmr,worst5,pcm,0.9999812376367334
3,xlmr,worst5,swa,0.9999889126328713
3,xlmr,worst5,fon,0.9999898420611035
3,xlmr,worst5,tsn,0.9999914421959203
3,xlmr,worst5,ewe,0.9999919477990894
10,xlmr,top5,twi,0.9999973410018348
10,xlmr,top5,ibo,0.9999972102788642
10,xlmr,top5,ewe,0.9999971062148569
10,xlmr,top5,sna,0.999996693753944
10,xlmr,top5,yor,0.9999966546995149
10,xlmr,worst5,pcm,0.9999815976668787
10,xlmr,worst5,tsn,0.9999912475738466
10,xlmr,worst5,bam,0.99999196370497
10,xlmr,worst5,swa,0.9999929721049257
10,xlmr,worst5,bbj,0.9999929807711175
12,xlmr,top5,hau,0.9982297497316344
12,xlmr,top5,ewe,0.9975460835087037
12,xlmr,top5,bam,0.9972137727361825
12,xlmr,top5,swa,0.9966734773824424
12,xlmr,top5,sna,0.9963440538982923
12,xlmr,worst5,fon,0.9934864767645527
12,xlmr,worst5,kin,0.9947186831848841
12,xlmr,worst5,bbj,0.9953082535988741
12,xlmr,worst5,mos,0.9954212597255725
12,xlmr,worst5,ibo,0.9954466714575452
