layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.9999871884718551
2,xlmr,top5,nya,0.999987085322617
2,xlmr,top5,tsn,0.9999868091856643
2,xlmr,top5,luo,0.9999859921126378
2,xlmr,top5,twi,0.9999849024068729
2,xlmr,worst5,fon,0.9999696893185048
2,xlmr,worst5,hau,0.9999724443555789
2,xlmr,worst5,swa,0.9999725483123426
2,xlmr,worst5,bam,0.999972721363867
2,xlmr,worst5,pcm,0.9999750698825324
3,xlmr,top5,kin,0.9999938483289177
3,xlmr,top5,xho,0.9999936828641528
3,xlmr,top5,zul,0.9999933963103727
3,xlmr,top5,twi,0.9999931140180569
3,xlmr,top5,sna,0.999992939518538
3,xlmr,worst5,pcm,0.9999768309116122
3,xlmr,worst5,swa,0.9999850181828788
3,xlmr,worst5,tsn,0.9999871076744891
3,xlmr,worst5,ibo,0.9999874916918281
3,xlmr,worst5,fon,0.9999876225009243
10,xlmr,top5,zul,0.9999972817770674
10,xlmr,top5,twi,0.9999966558494305
10,xlmr,top5,xho,0.9999964038927798
10,xlmr,top5,ewe,0.9999961981130872
10,xlmr,top5,ibo,0.9999959192214105
10,xlmr,worst5,bam,0.9999843859683768
10,xlmr,worst5,pcm,0.9999917513332514
10,xlmr,worst5,fon,0.9999924605250647
10,xlmr,worst5,swa,0.9999937641151785
10,xlmr,worst5,wol,0.9999941894694125
12,xlmr,top5,zul,0.9946647060313176
12,xlmr,top5,twi,0.9935795801614845
12,xlmr,top5,xho,0.9931681226103574
12,xlmr,top5,fon,0.9924156953007548
12,xlmr,top5,tsn,0.9919835135117724
12,xlmr,worst5,mos,0.9900409789610661
12,xlmr,worst5,luo,0.9902580470629321
12,xlmr,worst5,pcm,0.9904662507004055
12,xlmr,worst5,ibo,0.9905005927866051
12,xlmr,worst5,wol,0.9905250674613049
