layer,model,rank_type,language,cosine
1,mbert,top5,lug,0.8725759834051132
1,mbert,top5,kin,0.8581671267747879
1,mbert,top5,nya,0.8522292524576187
1,mbert,top5,twi,0.8395261615514755
1,mbert,top5,luo,0.8284780979156494
1,mbert,worst5,yor,0.6503354758024216
1,mbert,worst5,bbj,0.6723646819591522
1,mbert,worst5,pcm,0.7258129045367241
1,mbert,worst5,mos,0.7272960394620895
1,mbert,worst5,bam,0.7357025146484375
2,mbert,top5,lug,0.8866778314113617
2,mbert,top5,kin,0.8818372339010239
2,mbert,top5,nya,0.8687122315168381
2,mbert,top5,twi,0.8604269176721573
2,mbert,top5,luo,0.851722851395607
2,mbert,worst5,yor,0.6901755332946777
2,mbert,worst5,bbj,0.7082745730876923
2,mbert,worst5,pcm,0.7321248427033424
2,mbert,worst5,ewe,0.7555661499500275
2,mbert,worst5,mos,0.7565919011831284
3,mbert,top5,kin,0.9213713109493256
3,mbert,top5,twi,0.9135757833719254
3,mbert,top5,ibo,0.9087797254323959
3,mbert,top5,luo,0.9062383323907852
3,mbert,top5,lug,0.9054765552282333
3,mbert,worst5,yor,0.8025003969669342
3,mbert,worst5,bbj,0.8072020262479782
3,mbert,worst5,pcm,0.8268477022647858
3,mbert,worst5,ewe,0.8367125689983368
3,mbert,worst5,bam,0.8443097770214081
4,mbert,top5,kin,0.9410673528909683
4,mbert,top5,twi,0.9324834495782852
4,mbert,top5,lug,0.9289999306201935
4,mbert,top5,luo,0.927270919084549
4,mbert,top5,tsn,0.9216074347496033
4,mbert,worst5,bbj,0.8399390280246735
4,mbert,worst5,yor,0.8417597860097885
4,mbert,worst5,pcm,0.8521406203508377
4,mbert,worst5,ewe,0.8710960745811462
4,mbert,worst5,mos,0.8792744129896164
5,mbert,top5,kin,0.954424113035202
5,mbert,top5,twi,0.9517607539892197
5,mbert,top5,luo,0.949343353509903
5,mbert,top5,lug,0.9476729482412338
5,mbert,top5,tsn,0.9440228193998337
5,mbert,worst5,bbj,0.8844706863164902
5,mbert,worst5,yor,0.8848953694105148
5,mbert,worst5,pcm,0.8946741670370102
5,mbert,worst5,ewe,0.9059944003820419
5,mbert,worst5,mos,0.914690688252449
6,mbert,top5,kin,0.962417721748352
6,mbert,top5,twi,0.9598555117845535
6,mbert,top5,luo,0.9578558653593063
6,mbert,top5,lug,0.9551670849323273
6,mbert,top5,ibo,0.9536650627851486
6,mbert,worst5,yor,0.894856870174408
6,mbert,worst5,bbj,0.9034088551998138
6,mbert,worst5,pcm,0.913075640797615
6,mbert,worst5,ewe,0.9249000400304794
6,mbert,worst5,swa,0.9261524826288223
7,mbert,top5,twi,0.9503507812817892
7,mbert,top5,kin,0.9494027892748514
7,mbert,top5,lug,0.9409430821736654
7,mbert,top5,hau,0.9301654696464539
7,mbert,top5,ibo,0.9294984738032023
7,mbert,worst5,yor,0.8510193427403768
7,mbert,worst5,bbj,0.8773151437441508
7,mbert,worst5,xho,0.895473301410675
7,mbert,worst5,bam,0.8985028664271036
7,mbert,worst5,swa,0.9016987284024557
8,mbert,top5,twi,0.9271038969357809
8,mbert,top5,kin,0.9173887570699056
8,mbert,top5,lug,0.9158240954081217
8,mbert,top5,ibo,0.9073184331258138
8,mbert,top5,nya,0.9041098356246948
8,mbert,worst5,yor,0.8210590680440267
8,mbert,worst5,bbj,0.8414423068364462
8,mbert,worst5,xho,0.8553520242373148
8,mbert,worst5,bam,0.8675890763600668
8,mbert,worst5,swa,0.8706853787104288
9,mbert,top5,twi,0.948320209980011
9,mbert,top5,kin,0.943123459815979
9,mbert,top5,lug,0.9388622641563416
9,mbert,top5,nya,0.9348608652750651
9,mbert,top5,hau,0.9343631664911906
9,mbert,worst5,yor,0.8516871631145477
9,mbert,worst5,bbj,0.8911024133364359
9,mbert,worst5,xho,0.9041282335917155
9,mbert,worst5,bam,0.9045873880386353
9,mbert,worst5,swa,0.9168042540550232
10,mbert,top5,lug,0.9591350853443146
10,mbert,top5,twi,0.9588038523991903
10,mbert,top5,kin,0.9554399053255717
10,mbert,top5,nya,0.9511474172274271
10,mbert,top5,hau,0.9505186080932617
10,mbert,worst5,yor,0.8846774697303772
10,mbert,worst5,bam,0.9161872466405233
10,mbert,worst5,bbj,0.9162183403968811
10,mbert,worst5,xho,0.9195871949195862
10,mbert,worst5,ewe,0.9284045894940695
11,mbert,top5,twi,0.9646280209223429
11,mbert,top5,lug,0.964583158493042
11,mbert,top5,nya,0.9607590436935425
11,mbert,top5,kin,0.9601704676946005
11,mbert,top5,hau,0.9586199720700582
11,mbert,worst5,yor,0.8970034420490265
11,mbert,worst5,bam,0.9128735065460205
11,mbert,worst5,bbj,0.9181373914082845
11,mbert,worst5,xho,0.9253627955913544
11,mbert,worst5,pcm,0.9323017994562784
12,mbert,top5,lug,0.8391659557819366
12,mbert,top5,twi,0.8210586706797282
12,mbert,top5,kin,0.8150036136309305
12,mbert,top5,hau,0.804873009522756
12,mbert,top5,nya,0.8048093716303507
12,mbert,worst5,yor,0.5951289236545563
12,mbert,worst5,bbj,0.6005198061466217
12,mbert,worst5,xho,0.6998329758644104
12,mbert,worst5,bam,0.7158522009849548
12,mbert,worst5,fon,0.7239275376001993
