layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.9999966764138448
2,xlmr,top5,nya,0.9999962046540568
2,xlmr,top5,sna,0.99999565767636
2,xlmr,top5,luo,0.9999947230796531
2,xlmr,top5,lug,0.9999945070126558
2,xlmr,worst5,bam,0.9999802359100978
2,xlmr,worst5,fon,0.999980272680165
2,xlmr,worst5,hau,0.999984683089354
2,xlmr,worst5,yor,0.9999868535954857
2,xlmr,worst5,swa,0.999986901179593
3,xlmr,top5,sna,0.9999969690531376
3,xlmr,top5,lug,0.9999967928602957
3,xlmr,top5,xho,0.9999959830925249
3,xlmr,top5,nya,0.999995850248072
3,xlmr,top5,kin,0.9999957839804433
3,xlmr,worst5,pcm,0.9999787671316845
3,xlmr,worst5,swa,0.9999854351148472
3,xlmr,worst5,fon,0.9999880241478897
3,xlmr,worst5,ewe,0.9999896252183869
3,xlmr,worst5,ibo,0.9999901599057504
10,xlmr,top5,ibo,0.9999963897640445
10,xlmr,top5,xho,0.9999950823809021
10,xlmr,top5,ewe,0.9999949390699481
10,xlmr,top5,twi,0.999994853348897
10,xlmr,top5,sna,0.9999941326693182
10,xlmr,worst5,pcm,0.9999616141619305
10,xlmr,worst5,tsn,0.9999845133607445
10,xlmr,worst5,swa,0.9999849999362995
10,xlmr,worst5,bbj,0.9999851064619552
10,xlmr,worst5,wol,0.999987628579436
12,xlmr,top5,hau,0.9975640248718514
12,xlmr,top5,swa,0.997135246074101
12,xlmr,top5,bam,0.9970634943979493
12,xlmr,top5,luo,0.9970552597515486
12,xlmr,top5,ewe,0.9970321910688593
12,xlmr,worst5,zul,0.9864266551325523
12,xlmr,worst5,fon,0.9897792702808013
12,xlmr,worst5,xho,0.9921836590397931
12,xlmr,worst5,lug,0.9939653612403865
12,xlmr,worst5,wol,0.9942684082304056
