layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.99999555860306
2,xlmr,top5,luo,0.9999942759194596
2,xlmr,top5,twi,0.9999916836038671
2,xlmr,top5,tsn,0.999987539767104
2,xlmr,top5,ewe,0.9999843113810469
2,xlmr,worst5,bam,0.999939360985957
2,xlmr,worst5,fon,0.9999408442619541
2,xlmr,worst5,bbj,0.9999494570025436
2,xlmr,worst5,mos,0.9999559860423171
2,xlmr,worst5,pcm,0.9999621402918963
3,xlmr,top5,kin,0.9999979787624895
3,xlmr,top5,twi,0.9999961310244687
3,xlmr,top5,luo,0.9999955836133816
3,xlmr,top5,tsn,0.9999953565692393
3,xlmr,top5,ewe,0.9999944734151287
3,xlmr,worst5,bbj,0.999980413415909
3,xlmr,worst5,fon,0.9999831935016188
3,xlmr,worst5,bam,0.9999842253861111
3,xlmr,worst5,mos,0.9999854411175373
3,xlmr,worst5,yor,0.9999860883802947
10,xlmr,top5,swa,0.999998649478698
10,xlmr,top5,lug,0.9999984988523395
10,xlmr,top5,kin,0.999998472624164
10,xlmr,top5,luo,0.9999982560230846
10,xlmr,top5,twi,0.9999974976655929
10,xlmr,worst5,fon,0.9999694210878393
10,xlmr,worst5,hau,0.9999895593993633
10,xlmr,worst5,pcm,0.9999909083494046
10,xlmr,worst5,ibo,0.9999925804924508
10,xlmr,worst5,bam,0.9999938244296451
12,xlmr,top5,lug,0.9999687283364416
12,xlmr,top5,twi,0.9999372326874314
12,xlmr,top5,nya,0.9999103442982866
12,xlmr,top5,kin,0.9999021177759269
12,xlmr,top5,mos,0.9999011156843896
12,xlmr,worst5,hau,0.99635568840581
12,xlmr,worst5,fon,0.999353196704848
12,xlmr,worst5,pcm,0.9995225586052976
12,xlmr,worst5,ibo,0.9997328112709447
12,xlmr,worst5,yor,0.9997889645979774
