layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.9999959658803323
2,xlmr,top5,nya,0.9999958085717894
2,xlmr,top5,sna,0.9999955847132145
2,xlmr,top5,luo,0.9999947433331815
2,xlmr,top5,zul,0.9999940787649849
2,xlmr,worst5,fon,0.9999822583693311
2,xlmr,worst5,hau,0.9999839591569887
2,xlmr,worst5,bam,0.9999845351191651
2,xlmr,worst5,swa,0.9999861402329234
2,xlmr,worst5,pcm,0.9999872056105664
3,xlmr,top5,sna,0.9999973817796057
3,xlmr,top5,lug,0.9999962664599975
3,xlmr,top5,xho,0.999995962071132
3,xlmr,top5,zul,0.9999958793251089
3,xlmr,top5,nya,0.9999951954923818
3,xlmr,worst5,pcm,0.9999768557712571
3,xlmr,worst5,swa,0.9999850251865591
3,xlmr,worst5,fon,0.999989182507772
3,xlmr,worst5,ewe,0.9999893279784423
3,xlmr,worst5,ibo,0.9999906920845477
10,xlmr,top5,ibo,0.9999980421304535
10,xlmr,top5,sna,0.9999977790164374
10,xlmr,top5,xho,0.9999974253724045
10,xlmr,top5,ewe,0.9999971658587721
10,xlmr,top5,twi,0.9999962480952616
10,xlmr,worst5,pcm,0.9999795098071385
10,xlmr,worst5,tsn,0.9999888728288582
10,xlmr,worst5,swa,0.9999897352624195
10,xlmr,worst5,bam,0.9999899644246888
10,xlmr,worst5,wol,0.9999923293292227
12,xlmr,top5,hau,0.9975446223482627
12,xlmr,top5,ewe,0.9974337177411383
12,xlmr,top5,bam,0.9973132146205033
12,xlmr,top5,ibo,0.9971235077189312
12,xlmr,top5,swa,0.9970269161938379
12,xlmr,worst5,zul,0.9915630099228048
12,xlmr,worst5,fon,0.9916193998859489
12,xlmr,worst5,wol,0.9934779702436269
12,xlmr,worst5,tsn,0.9946149748840741
12,xlmr,worst5,kin,0.9946763445250464
