layer,model,rank_type,language,cosine
1,xlmr,top5,kin,0.9999526995686409
1,xlmr,top5,twi,0.9999278051646676
1,xlmr,top5,luo,0.9999184419163881
1,xlmr,top5,ibo,0.9998372688381065
1,xlmr,top5,sna,0.9998311538083033
1,xlmr,worst5,hau,0.9992838874263713
1,xlmr,worst5,fon,0.9993664193653998
1,xlmr,worst5,bbj,0.9994009506358249
1,xlmr,worst5,bam,0.9994189301187911
1,xlmr,worst5,xho,0.9994490163845653
2,xlmr,top5,kin,0.999994661551448
2,xlmr,top5,luo,0.999989837955615
2,xlmr,top5,twi,0.9999884859783443
2,xlmr,top5,ibo,0.9999753424501795
2,xlmr,top5,zul,0.9999742270141762
2,xlmr,worst5,hau,0.9999229670196693
2,xlmr,worst5,bam,0.999929137430166
2,xlmr,worst5,bbj,0.9999295332300382
2,xlmr,worst5,pcm,0.9999349076603967
2,xlmr,worst5,fon,0.9999427904920002
3,xlmr,top5,kin,0.9999952158277116
3,xlmr,top5,luo,0.9999931323246694
3,xlmr,top5,twi,0.9999917293470988
3,xlmr,top5,zul,0.999987660743433
3,xlmr,top5,ewe,0.9999860434394496
3,xlmr,worst5,pcm,0.9999637007713318
3,xlmr,worst5,swa,0.999965450582229
3,xlmr,worst5,bbj,0.9999736877564057
3,xlmr,worst5,fon,0.999974783793522
3,xlmr,worst5,nya,0.999978208948621
4,xlmr,top5,kin,0.9999960980077428
4,xlmr,top5,luo,0.9999934209613349
4,xlmr,top5,twi,0.9999934068814976
4,xlmr,top5,sna,0.9999927911232775
4,xlmr,top5,zul,0.9999920273703227
4,xlmr,worst5,hau,0.9999802004633926
4,xlmr,worst5,bam,0.9999807157854396
4,xlmr,worst5,yor,0.9999808999184235
4,xlmr,worst5,wol,0.9999830841705242
4,xlmr,worst5,pcm,0.9999833729636325
5,xlmr,top5,twi,0.9999925298640734
5,xlmr,top5,kin,0.9999925268916633
5,xlmr,top5,luo,0.9999903884772553
5,xlmr,top5,tsn,0.9999890568375275
5,xlmr,top5,zul,0.9999888032440125
5,xlmr,worst5,hau,0.9999616363542913
5,xlmr,worst5,pcm,0.9999706655975402
5,xlmr,worst5,fon,0.9999761340499237
5,xlmr,worst5,mos,0.999978038582589
5,xlmr,worst5,wol,0.9999788999557495
6,xlmr,top5,kin,0.9999996691238223
6,xlmr,top5,twi,0.9999996279794088
6,xlmr,top5,luo,0.999999502355971
6,xlmr,top5,tsn,0.9999994818619856
6,xlmr,top5,ewe,0.9999994397789161
6,xlmr,worst5,hau,0.9999979451259603
6,xlmr,worst5,pcm,0.999998452782318
6,xlmr,worst5,fon,0.9999986897929134
6,xlmr,worst5,mos,0.9999988501466165
6,xlmr,worst5,bbj,0.9999988820609145
7,xlmr,top5,kin,0.9999984868868129
7,xlmr,top5,swa,0.9999980197490983
7,xlmr,top5,sna,0.9999978188767521
7,xlmr,top5,fon,0.9999977149988409
7,xlmr,top5,yor,0.9999975429119401
7,xlmr,worst5,hau,0.9999925254836796
7,xlmr,worst5,tsn,0.9999936853493918
7,xlmr,worst5,mos,0.9999943794853731
7,xlmr,worst5,zul,0.9999946204070344
7,xlmr,worst5,wol,0.9999953613193642
8,xlmr,top5,kin,0.9999969787797903
8,xlmr,top5,lug,0.999995619293273
8,xlmr,top5,sna,0.9999952272480241
8,xlmr,top5,xho,0.9999952086313503
8,xlmr,top5,tsn,0.9999951684255926
8,xlmr,worst5,ewe,0.9999355991368531
8,xlmr,worst5,bbj,0.999951486043104
8,xlmr,worst5,swa,0.9999578035096797
8,xlmr,worst5,fon,0.9999634549999488
8,xlmr,worst5,hau,0.9999772659124039
9,xlmr,top5,kin,0.9999986937039793
9,xlmr,top5,sna,0.9999980418075101
9,xlmr,top5,yor,0.9999977516064181
9,xlmr,top5,bam,0.9999975250774794
9,xlmr,top5,twi,0.999996789171314
9,xlmr,worst5,ewe,0.9999887494277453
9,xlmr,worst5,bbj,0.9999922941050191
9,xlmr,worst5,hau,0.9999923380654002
9,xlmr,worst5,nya,0.9999925622476993
9,xlmr,worst5,swa,0.9999926306131318
10,xlmr,top5,twi,0.9999992093071342
10,xlmr,top5,bam,0.999997983686626
10,xlmr,top5,zul,0.9999979173298925
10,xlmr,top5,kin,0.999997632112354
10,xlmr,top5,ewe,0.9999972509685904
10,xlmr,worst5,pcm,0.9999774391762912
10,xlmr,worst5,fon,0.9999787628185004
10,xlmr,worst5,xho,0.999990003881976
10,xlmr,worst5,ibo,0.9999908641912043
10,xlmr,worst5,bbj,0.9999926204327494
11,xlmr,top5,pcm,0.9999860373791307
11,xlmr,top5,twi,0.9999857544898987
11,xlmr,top5,lug,0.9999856688082218
11,xlmr,top5,swa,0.9999821223318577
11,xlmr,top5,hau,0.9999729031696916
11,xlmr,worst5,bam,0.9998331465758383
11,xlmr,worst5,sna,0.9998739510774612
11,xlmr,worst5,yor,0.9998786167707294
11,xlmr,worst5,bbj,0.9998806368093938
11,xlmr,worst5,zul,0.9998891144059598
12,xlmr,top5,kin,0.9998915435280651
12,xlmr,top5,twi,0.9998738397844136
12,xlmr,top5,luo,0.999871387379244
12,xlmr,top5,wol,0.9998534042388201
12,xlmr,top5,ewe,0.9998528936412185
12,xlmr,worst5,pcm,0.997803705278784
12,xlmr,worst5,fon,0.9985737772658467
12,xlmr,worst5,hau,0.9991805329918861
12,xlmr,worst5,tsn,0.9995230482891202
12,xlmr,worst5,xho,0.9997000144794583
