layer,model,rank_type,language,pearson
2,xlmr,top5,nya,0.9999924407626326
2,xlmr,top5,lug,0.9999921567535184
2,xlmr,top5,kin,0.9999920429831155
2,xlmr,top5,tsn,0.9999916143238337
2,xlmr,top5,luo,0.9999898241760448
2,xlmr,worst5,bam,0.999969337844246
2,xlmr,worst5,fon,0.9999728704746553
2,xlmr,worst5,yor,0.9999782070646601
2,xlmr,worst5,twi,0.9999797104145502
2,xlmr,worst5,ibo,0.9999800183493057
3,xlmr,top5,lug,0.9999965302348198
3,xlmr,top5,nya,0.9999957920729075
3,xlmr,top5,kin,0.9999954079207756
3,xlmr,top5,sna,0.9999948279946006
3,xlmr,top5,zul,0.9999946484664944
3,xlmr,worst5,pcm,0.9999813263247962
3,xlmr,worst5,fon,0.9999860944723384
3,xlmr,worst5,swa,0.9999885967284069
3,xlmr,worst5,bam,0.9999895296484693
3,xlmr,worst5,ibo,0.999989809949577
10,xlmr,top5,zul,0.9999919897030493
10,xlmr,top5,xho,0.9999915389323085
10,xlmr,top5,ibo,0.9999903335900051
10,xlmr,top5,lug,0.9999902458515738
10,xlmr,top5,yor,0.999989362084066
10,xlmr,worst5,pcm,0.9999599516459051
10,xlmr,worst5,mos,0.9999815065536694
10,xlmr,worst5,wol,0.9999819266084904
10,xlmr,worst5,fon,0.9999832874558301
10,xlmr,worst5,bbj,0.999984137607429
12,xlmr,top5,ewe,0.9979277956949602
12,xlmr,top5,nya,0.9974319678837245
12,xlmr,top5,tsn,0.9973531040951691
12,xlmr,top5,luo,0.9972731822799692
12,xlmr,top5,swa,0.9971872319093457
12,xlmr,worst5,xho,0.9928163766201633
12,xlmr,worst5,kin,0.995628269322423
12,xlmr,worst5,bbj,0.9956523428105379
12,xlmr,worst5,zul,0.9957070832485273
12,xlmr,worst5,ibo,0.995785370369839
