layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.9999928852298509
2,xlmr,top5,tsn,0.9999922761304092
2,xlmr,top5,nya,0.99999224686187
2,xlmr,top5,luo,0.9999912382357159
2,xlmr,top5,zul,0.9999902343327435
2,xlmr,worst5,bam,0.9999764921336558
2,xlmr,worst5,fon,0.9999767074392458
2,xlmr,worst5,hau,0.9999816626626608
2,xlmr,worst5,ibo,0.9999831322475109
2,xlmr,worst5,yor,0.9999847017684907
3,xlmr,top5,lug,0.9999952557813193
3,xlmr,top5,sna,0.99999525363948
3,xlmr,top5,kin,0.9999951448445072
3,xlmr,top5,nya,0.9999948211853293
3,xlmr,top5,zul,0.9999947344068432
3,xlmr,worst5,pcm,0.9999773948753456
3,xlmr,worst5,swa,0.9999852370016936
3,xlmr,worst5,fon,0.9999875249187219
3,xlmr,worst5,ewe,0.9999887120297902
3,xlmr,worst5,ibo,0.9999894694754792
10,xlmr,top5,ibo,0.999996424131507
10,xlmr,top5,xho,0.9999954812259554
10,xlmr,top5,luo,0.999995477978264
10,xlmr,top5,hau,0.9999950191605934
10,xlmr,top5,lug,0.999994427225124
10,xlmr,worst5,bam,0.9999780294005449
10,xlmr,worst5,pcm,0.9999851098492379
10,xlmr,worst5,wol,0.9999887852681386
10,xlmr,worst5,fon,0.9999891395905189
10,xlmr,worst5,mos,0.9999903595217738
12,xlmr,top5,ewe,0.997894328316082
12,xlmr,top5,hau,0.9975951126316859
12,xlmr,top5,bam,0.9972465829156106
12,xlmr,top5,swa,0.9971763125780904
12,xlmr,top5,ibo,0.9971304948304817
12,xlmr,worst5,fon,0.9932589517319126
12,xlmr,worst5,wol,0.9943618450523822
12,xlmr,worst5,kin,0.9945429006987758
12,xlmr,worst5,zul,0.994585434816175
12,xlmr,worst5,pcm,0.9953838539374957
