layer,model,rank_type,language,pearson
2,xlmr,top5,nya,0.9999924157904558
2,xlmr,top5,kin,0.9999921896060382
2,xlmr,top5,tsn,0.999991436828444
2,xlmr,top5,lug,0.9999913270415709
2,xlmr,top5,luo,0.9999896932000769
2,xlmr,worst5,bam,0.9999693409512892
2,xlmr,worst5,fon,0.9999720485326666
2,xlmr,worst5,yor,0.9999795339188917
2,xlmr,worst5,twi,0.9999796163439238
2,xlmr,worst5,ibo,0.9999799561370375
3,xlmr,top5,lug,0.9999964037652183
3,xlmr,top5,kin,0.9999959866589945
3,xlmr,top5,nya,0.9999955889684433
3,xlmr,top5,sna,0.9999945929146516
3,xlmr,top5,zul,0.9999945474315421
3,xlmr,worst5,pcm,0.9999811849524243
3,xlmr,worst5,fon,0.9999857870923874
3,xlmr,worst5,swa,0.9999871451071115
3,xlmr,worst5,ewe,0.9999893408121359
3,xlmr,worst5,ibo,0.9999894860802099
10,xlmr,top5,xho,0.9999925288534559
10,xlmr,top5,zul,0.9999906615491914
10,xlmr,top5,lug,0.9999902343655911
10,xlmr,top5,ibo,0.9999900776154114
10,xlmr,top5,nya,0.999989757435731
10,xlmr,worst5,pcm,0.9999626876688392
10,xlmr,worst5,fon,0.9999809143337415
10,xlmr,worst5,wol,0.9999830072997694
10,xlmr,worst5,swa,0.9999834503407299
10,xlmr,worst5,bbj,0.9999836112751771
12,xlmr,top5,ewe,0.9978409014892484
12,xlmr,top5,nya,0.9976564810701704
12,xlmr,top5,tsn,0.9974548396286799
12,xlmr,top5,luo,0.9973001593304726
12,xlmr,top5,pcm,0.9972994725798698
12,xlmr,worst5,xho,0.9925413474669644
12,xlmr,worst5,zul,0.9948110551423759
12,xlmr,worst5,kin,0.9952493929773063
12,xlmr,worst5,ibo,0.9952665090809024
12,xlmr,worst5,wol,0.9954095720955456
