layer,model,rank_type,language,cosine
1,xlmr,top5,lug,0.999983161687851
1,xlmr,top5,kin,0.99997977912426
1,xlmr,top5,nya,0.9999743103981018
1,xlmr,top5,sna,0.9999712854623795
1,xlmr,top5,tsn,0.9999620318412781
1,xlmr,worst5,bam,0.9997371137142181
1,xlmr,worst5,fon,0.9997448176145554
1,xlmr,worst5,hau,0.9998699575662613
1,xlmr,worst5,ibo,0.9998727887868881
1,xlmr,worst5,mos,0.9998807013034821
2,xlmr,top5,kin,0.9999975711107254
2,xlmr,top5,nya,0.9999971985816956
2,xlmr,top5,sna,0.9999971240758896
2,xlmr,top5,lug,0.9999967962503433
2,xlmr,top5,luo,0.9999956488609314
2,xlmr,worst5,fon,0.9999817758798599
2,xlmr,worst5,bam,0.9999830424785614
2,xlmr,worst5,hau,0.9999861270189285
2,xlmr,worst5,swa,0.999987319111824
2,xlmr,worst5,pcm,0.9999880194664001
3,xlmr,top5,sna,0.9999971389770508
3,xlmr,top5,kin,0.9999963790178299
3,xlmr,top5,xho,0.9999959915876389
3,xlmr,top5,lug,0.9999951869249344
3,xlmr,top5,zul,0.9999951273202896
3,xlmr,worst5,pcm,0.9999778270721436
3,xlmr,worst5,swa,0.9999831765890121
3,xlmr,worst5,fon,0.9999885857105255
3,xlmr,worst5,ewe,0.9999887198209763
3,xlmr,worst5,tsn,0.9999909698963165
4,xlmr,top5,kin,0.9999982416629791
4,xlmr,top5,nya,0.9999980926513672
4,xlmr,top5,sna,0.9999978393316269
4,xlmr,top5,zul,0.9999978393316269
4,xlmr,top5,lug,0.9999977201223373
4,xlmr,worst5,pcm,0.999990239739418
4,xlmr,worst5,swa,0.9999924898147583
4,xlmr,worst5,hau,0.9999944567680359
4,xlmr,worst5,ewe,0.999994769692421
4,xlmr,worst5,twi,0.999995157122612
5,xlmr,top5,sna,0.999994084239006
5,xlmr,top5,lug,0.9999939948320389
5,xlmr,top5,kin,0.9999937415122986
5,xlmr,top5,nya,0.9999932497739792
5,xlmr,top5,xho,0.9999917298555374
5,xlmr,worst5,fon,0.9999778717756271
5,xlmr,worst5,bam,0.9999815225601196
5,xlmr,worst5,twi,0.9999841600656509
5,xlmr,worst5,swa,0.9999842047691345
5,xlmr,worst5,pcm,0.9999843835830688
6,xlmr,top5,sna,0.9999997466802597
6,xlmr,top5,lug,0.9999997317790985
6,xlmr,top5,kin,0.9999996721744537
6,xlmr,top5,nya,0.9999996572732925
6,xlmr,top5,tsn,0.9999995082616806
6,xlmr,worst5,fon,0.9999987483024597
6,xlmr,worst5,bam,0.9999989420175552
6,xlmr,worst5,twi,0.9999990910291672
6,xlmr,worst5,pcm,0.9999991208314896
6,xlmr,worst5,swa,0.9999991357326508
7,xlmr,top5,xho,0.9999979734420776
7,xlmr,top5,ibo,0.999997928738594
7,xlmr,top5,lug,0.9999973177909851
7,xlmr,top5,bam,0.9999969899654388
7,xlmr,top5,pcm,0.9999969303607941
7,xlmr,worst5,hau,0.999992772936821
7,xlmr,worst5,ewe,0.9999941885471344
7,xlmr,worst5,yor,0.9999944269657135
7,xlmr,worst5,swa,0.9999945610761642
7,xlmr,worst5,mos,0.999995157122612
8,xlmr,top5,lug,0.999997615814209
8,xlmr,top5,sna,0.9999975264072418
8,xlmr,top5,xho,0.9999974220991135
8,xlmr,top5,kin,0.9999972730875015
8,xlmr,top5,luo,0.999997079372406
8,xlmr,worst5,hau,0.9999842047691345
8,xlmr,worst5,mos,0.9999884963035583
8,xlmr,worst5,bbj,0.9999901801347733
8,xlmr,worst5,swa,0.9999932050704956
8,xlmr,worst5,ewe,0.9999934136867523
9,xlmr,top5,ibo,0.9999991655349731
9,xlmr,top5,xho,0.9999990463256836
9,xlmr,top5,fon,0.9999985098838806
9,xlmr,top5,lug,0.999998465180397
9,xlmr,top5,pcm,0.9999980628490448
9,xlmr,worst5,ewe,0.9999942928552628
9,xlmr,worst5,hau,0.9999948590993881
9,xlmr,worst5,mos,0.9999949634075165
9,xlmr,worst5,bam,0.9999967962503433
9,xlmr,worst5,twi,0.9999968260526657
10,xlmr,top5,sna,0.9999977747599283
10,xlmr,top5,ibo,0.999997079372406
10,xlmr,top5,wol,0.9999970396359762
10,xlmr,top5,fon,0.9999968608220419
10,xlmr,top5,xho,0.9999966820081075
10,xlmr,worst5,pcm,0.9999702374140421
10,xlmr,worst5,swa,0.9999874830245972
10,xlmr,worst5,bbj,0.9999893109003702
10,xlmr,worst5,tsn,0.9999893506368002
10,xlmr,worst5,luo,0.9999897678693136
11,xlmr,top5,ewe,0.9999861717224121
11,xlmr,top5,sna,0.9999849597613016
11,xlmr,top5,twi,0.9999841252962748
11,xlmr,top5,zul,0.9999838074048361
11,xlmr,top5,xho,0.9999833305676779
11,xlmr,worst5,yor,0.9999549984931946
11,xlmr,worst5,fon,0.9999650915463766
11,xlmr,worst5,swa,0.999965250492096
11,xlmr,worst5,tsn,0.9999716877937317
11,xlmr,worst5,bbj,0.9999723037083944
12,xlmr,top5,pcm,0.999709685643514
12,xlmr,top5,sna,0.9996841748555502
12,xlmr,top5,kin,0.9995071689287821
12,xlmr,top5,luo,0.999445915222168
12,xlmr,top5,swa,0.9994281530380249
12,xlmr,worst5,zul,0.9865536093711853
12,xlmr,worst5,xho,0.9942245880762736
12,xlmr,worst5,fon,0.9954306681950887
12,xlmr,worst5,ewe,0.9974103569984436
12,xlmr,worst5,yor,0.9984294176101685
