layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.9999973364005292
2,xlmr,top5,nya,0.9999964465623428
2,xlmr,top5,tsn,0.9999960199611262
2,xlmr,top5,luo,0.9999957436077496
2,xlmr,top5,wol,0.9999949687802633
2,xlmr,worst5,pcm,0.9999812643050747
2,xlmr,worst5,fon,0.9999843203730766
2,xlmr,worst5,bam,0.9999845456753709
2,xlmr,worst5,hau,0.9999858831056965
2,xlmr,worst5,swa,0.999988439013983
3,xlmr,top5,xho,0.999996933543756
3,xlmr,top5,kin,0.9999967166614984
3,xlmr,top5,wol,0.999996582184488
3,xlmr,top5,sna,0.9999962420602487
3,xlmr,top5,zul,0.9999960233416052
3,xlmr,worst5,pcm,0.9999817493268979
3,xlmr,worst5,swa,0.9999895700932696
3,xlmr,worst5,tsn,0.9999905924117055
3,xlmr,worst5,fon,0.9999914757465247
3,xlmr,worst5,bam,0.9999930745725232
10,xlmr,top5,xho,0.9999989837579383
10,xlmr,top5,wol,0.9999988443443711
10,xlmr,top5,lug,0.9999988302315032
10,xlmr,top5,zul,0.999998821944493
10,xlmr,top5,ibo,0.99999873622233
10,xlmr,worst5,bam,0.9999931367852948
10,xlmr,worst5,pcm,0.9999949466119907
10,xlmr,worst5,fon,0.999997493768446
10,xlmr,worst5,tsn,0.9999977199552202
10,xlmr,worst5,bbj,0.9999977763848231
12,xlmr,top5,swa,0.9995058928357109
12,xlmr,top5,sna,0.9994877334984662
12,xlmr,top5,pcm,0.9994658614951841
12,xlmr,top5,lug,0.999442070125777
12,xlmr,top5,hau,0.9993983892546495
12,xlmr,worst5,fon,0.9986429151756632
12,xlmr,worst5,tsn,0.9987036346115976
12,xlmr,worst5,wol,0.9987258231827306
12,xlmr,worst5,xho,0.9987955406915241
12,xlmr,worst5,bbj,0.9988345392488819
