layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.9999849502363305
2,xlmr,top5,luo,0.9999830275411961
2,xlmr,top5,tsn,0.9999809647282852
2,xlmr,top5,twi,0.9999795820690209
2,xlmr,top5,lug,0.9999776862190025
2,xlmr,worst5,bam,0.9999243023399146
2,xlmr,worst5,bbj,0.9999323782331923
2,xlmr,worst5,fon,0.9999336685035947
2,xlmr,worst5,hau,0.9999442363256328
2,xlmr,worst5,mos,0.9999455893635874
3,xlmr,top5,kin,0.9999929635870392
3,xlmr,top5,tsn,0.9999915221254895
3,xlmr,top5,luo,0.9999912271567125
3,xlmr,top5,twi,0.99999110197973
3,xlmr,top5,ewe,0.9999902358145316
3,xlmr,worst5,bbj,0.9999749088051402
3,xlmr,worst5,bam,0.9999764874749347
3,xlmr,worst5,fon,0.9999782513461295
3,xlmr,worst5,mos,0.9999801443275593
3,xlmr,worst5,yor,0.999980402838943
10,xlmr,top5,luo,0.9999982718681555
10,xlmr,top5,lug,0.9999980057571122
10,xlmr,top5,kin,0.9999979653814627
10,xlmr,top5,tsn,0.9999976213207912
10,xlmr,top5,swa,0.9999973808779467
10,xlmr,worst5,fon,0.9999676168457081
10,xlmr,worst5,hau,0.9999879896578772
10,xlmr,worst5,pcm,0.9999912325687549
10,xlmr,worst5,ibo,0.9999920677343677
10,xlmr,worst5,bam,0.9999929699713926
12,xlmr,top5,luo,0.9999141374971399
12,xlmr,top5,nya,0.9999110023770967
12,xlmr,top5,tsn,0.9999048810535576
12,xlmr,top5,kin,0.9999010605427983
12,xlmr,top5,sna,0.9998964543623319
12,xlmr,worst5,hau,0.9956281694540068
12,xlmr,worst5,fon,0.9993136128506885
12,xlmr,worst5,pcm,0.9994914490838958
12,xlmr,worst5,bbj,0.9996517647771243
12,xlmr,worst5,ibo,0.9998053463258483
