layer,model,rank_type,language,cosine
1,xlmr,top5,kin,0.9999828338623047
1,xlmr,top5,lug,0.9999803900718689
1,xlmr,top5,nya,0.9999770969152451
1,xlmr,top5,sna,0.9999722689390182
1,xlmr,top5,tsn,0.9999665766954422
1,xlmr,worst5,fon,0.9997357279062271
1,xlmr,worst5,bam,0.9997535943984985
1,xlmr,worst5,hau,0.9998554736375809
1,xlmr,worst5,ewe,0.9998709857463837
1,xlmr,worst5,ibo,0.9998819082975388
2,xlmr,top5,kin,0.9999973624944687
2,xlmr,top5,nya,0.9999972581863403
2,xlmr,top5,sna,0.9999971240758896
2,xlmr,top5,lug,0.9999964833259583
2,xlmr,top5,tsn,0.9999955594539642
2,xlmr,worst5,fon,0.9999816119670868
2,xlmr,worst5,bam,0.9999829679727554
2,xlmr,worst5,hau,0.9999852925539017
2,xlmr,worst5,swa,0.9999876171350479
2,xlmr,worst5,pcm,0.9999880194664001
3,xlmr,top5,sna,0.9999968558549881
3,xlmr,top5,xho,0.9999962151050568
3,xlmr,top5,kin,0.9999959468841553
3,xlmr,top5,nya,0.999995768070221
3,xlmr,top5,lug,0.9999956041574478
3,xlmr,worst5,pcm,0.9999778270721436
3,xlmr,worst5,swa,0.9999830275774002
3,xlmr,worst5,fon,0.9999886751174927
3,xlmr,worst5,ewe,0.9999890178442001
3,xlmr,worst5,luo,0.9999911785125732
4,xlmr,top5,nya,0.9999983459711075
4,xlmr,top5,lug,0.9999981373548508
4,xlmr,top5,zul,0.9999978393316269
4,xlmr,top5,kin,0.9999977797269821
4,xlmr,top5,sna,0.9999977350234985
4,xlmr,worst5,pcm,0.9999906271696091
4,xlmr,worst5,swa,0.9999928176403046
4,xlmr,worst5,hau,0.9999945014715195
4,xlmr,worst5,ewe,0.9999951869249344
4,xlmr,worst5,twi,0.9999953210353851
5,xlmr,top5,lug,0.9999938458204269
5,xlmr,top5,sna,0.999993696808815
5,xlmr,top5,nya,0.9999932199716568
5,xlmr,top5,kin,0.9999920874834061
5,xlmr,top5,xho,0.9999914914369583
5,xlmr,worst5,fon,0.9999764114618301
5,xlmr,worst5,bam,0.9999812841415405
5,xlmr,worst5,pcm,0.9999830573797226
5,xlmr,worst5,twi,0.999983161687851
5,xlmr,worst5,swa,0.9999842047691345
6,xlmr,top5,sna,0.9999997019767761
6,xlmr,top5,lug,0.9999996721744537
6,xlmr,top5,nya,0.9999996423721313
6,xlmr,top5,xho,0.9999995231628418
6,xlmr,top5,tsn,0.9999995082616806
6,xlmr,worst5,fon,0.9999986439943314
6,xlmr,worst5,bam,0.9999988824129105
6,xlmr,worst5,pcm,0.9999989867210388
6,xlmr,worst5,twi,0.9999990463256836
6,xlmr,worst5,swa,0.9999990910291672
7,xlmr,top5,ibo,0.9999975860118866
7,xlmr,top5,xho,0.9999971091747284
7,xlmr,top5,lug,0.9999970346689224
7,xlmr,top5,pcm,0.9999958574771881
7,xlmr,top5,bam,0.9999958127737045
7,xlmr,worst5,hau,0.9999925047159195
7,xlmr,worst5,ewe,0.9999934881925583
7,xlmr,worst5,twi,0.999993696808815
7,xlmr,worst5,swa,0.9999940246343613
7,xlmr,worst5,nya,0.9999942481517792
8,xlmr,top5,kin,0.9999977946281433
8,xlmr,top5,nya,0.9999975760777792
8,xlmr,top5,xho,0.9999975363413492
8,xlmr,top5,lug,0.9999973773956299
8,xlmr,top5,sna,0.9999972979227701
8,xlmr,worst5,yor,0.9999911387761434
8,xlmr,worst5,mos,0.9999919931093851
8,xlmr,worst5,bbj,0.9999936620394388
8,xlmr,worst5,hau,0.9999936819076538
8,xlmr,worst5,bam,0.9999939799308777
9,xlmr,top5,fon,0.9999991655349731
9,xlmr,top5,nya,0.9999990264574686
9,xlmr,top5,tsn,0.9999989867210388
9,xlmr,top5,swa,0.9999989668528239
9,xlmr,top5,hau,0.9999989668528239
9,xlmr,worst5,bam,0.9999967813491821
9,xlmr,worst5,yor,0.9999969204266866
9,xlmr,worst5,luo,0.9999981919924418
9,xlmr,worst5,zul,0.9999982118606567
9,xlmr,worst5,mos,0.999998410542806
10,xlmr,top5,ibo,0.9999967416127523
10,xlmr,top5,fon,0.9999965826670328
10,xlmr,top5,wol,0.999996562798818
10,xlmr,top5,kin,0.9999964038530985
10,xlmr,top5,ewe,0.9999961654345194
10,xlmr,worst5,pcm,0.9999695817629496
10,xlmr,worst5,swa,0.9999860127766927
10,xlmr,worst5,tsn,0.9999879002571106
10,xlmr,worst5,lug,0.9999888936678568
10,xlmr,worst5,bbj,0.9999891519546509
11,xlmr,top5,xho,0.9999792575836182
11,xlmr,top5,ewe,0.9999760190645853
11,xlmr,top5,sna,0.9999701579411825
11,xlmr,top5,twi,0.9999693433443705
11,xlmr,top5,zul,0.9999683499336243
11,xlmr,worst5,yor,0.9999172886212667
11,xlmr,worst5,nya,0.9999409516652426
11,xlmr,worst5,swa,0.9999426205952963
11,xlmr,worst5,luo,0.9999450445175171
11,xlmr,worst5,tsn,0.9999452233314514
12,xlmr,top5,pcm,0.9995108445485433
12,xlmr,top5,sna,0.9991949001948038
12,xlmr,top5,mos,0.9989940722783407
12,xlmr,top5,lug,0.9988730152448019
12,xlmr,top5,swa,0.9983959794044495
12,xlmr,worst5,zul,0.9815974036852518
12,xlmr,worst5,fon,0.991101880868276
12,xlmr,worst5,xho,0.9923202196756998
12,xlmr,worst5,yor,0.9953994750976562
12,xlmr,worst5,ewe,0.995446523030599
