layer,model,rank_type,language,pearson
2,xlmr,top5,tsn,0.9999870631320792
2,xlmr,top5,kin,0.9999847024617744
2,xlmr,top5,nya,0.9999832416072532
2,xlmr,top5,zul,0.9999820692952456
2,xlmr,top5,twi,0.9999820480800036
2,xlmr,worst5,bam,0.9999259335943046
2,xlmr,worst5,fon,0.9999288388635966
2,xlmr,worst5,bbj,0.9999347082772815
2,xlmr,worst5,hau,0.9999459201235038
2,xlmr,worst5,pcm,0.9999459450411036
3,xlmr,top5,kin,0.9999926262333094
3,xlmr,top5,twi,0.9999923463523868
3,xlmr,top5,tsn,0.9999921401429708
3,xlmr,top5,ewe,0.9999920808349146
3,xlmr,top5,luo,0.9999918321199722
3,xlmr,worst5,bbj,0.9999760175843475
3,xlmr,worst5,fon,0.9999767389975016
3,xlmr,worst5,bam,0.9999779639779701
3,xlmr,worst5,pcm,0.9999799324042378
3,xlmr,worst5,wol,0.9999815149470386
10,xlmr,top5,tsn,0.9999981509650467
10,xlmr,top5,swa,0.9999977687945563
10,xlmr,top5,luo,0.9999976260214456
10,xlmr,top5,kin,0.9999974779455297
10,xlmr,top5,sna,0.9999972403204739
10,xlmr,worst5,fon,0.9999642808607635
10,xlmr,worst5,hau,0.9999872098166953
10,xlmr,worst5,pcm,0.9999899032402388
10,xlmr,worst5,ibo,0.9999910482920912
10,xlmr,worst5,bbj,0.9999912344744919
12,xlmr,top5,nya,0.9999192348378417
12,xlmr,top5,kin,0.9999138918242315
12,xlmr,top5,sna,0.9999092312338244
12,xlmr,top5,luo,0.9999088970362824
12,xlmr,top5,tsn,0.999903527835497
12,xlmr,worst5,hau,0.9958050851908822
12,xlmr,worst5,fon,0.9990593149661219
12,xlmr,worst5,pcm,0.9993294162076181
12,xlmr,worst5,swa,0.9997050834807648
12,xlmr,worst5,bbj,0.999713525103135
