layer,model,rank_type,language,pearson
2,xlmr,top5,nya,0.9999927406883373
2,xlmr,top5,kin,0.9999926532369087
2,xlmr,top5,tsn,0.9999923389574022
2,xlmr,top5,lug,0.999991977297157
2,xlmr,top5,luo,0.9999900939138573
2,xlmr,worst5,bam,0.9999744868057812
2,xlmr,worst5,fon,0.9999755918569879
2,xlmr,worst5,ibo,0.9999827264610519
2,xlmr,worst5,twi,0.9999833615475991
2,xlmr,worst5,yor,0.9999834338326722
3,xlmr,top5,lug,0.999996364795027
3,xlmr,top5,kin,0.9999958755584302
3,xlmr,top5,nya,0.999995533341034
3,xlmr,top5,sna,0.99999516427847
3,xlmr,top5,xho,0.9999946713668324
3,xlmr,worst5,pcm,0.9999809682066598
3,xlmr,worst5,fon,0.9999874165076192
3,xlmr,worst5,swa,0.9999874351650938
3,xlmr,worst5,ewe,0.9999905029437136
3,xlmr,worst5,ibo,0.9999905071777565
10,xlmr,top5,xho,0.9999958157767145
10,xlmr,top5,ibo,0.9999957201258236
10,xlmr,top5,lug,0.9999953481975867
10,xlmr,top5,yor,0.9999948360672213
10,xlmr,top5,luo,0.9999945463177037
10,xlmr,worst5,bam,0.99998387842227
10,xlmr,worst5,pcm,0.9999850111636146
10,xlmr,worst5,fon,0.9999898588923252
10,xlmr,worst5,wol,0.9999904385704385
10,xlmr,worst5,mos,0.9999904401440127
12,xlmr,top5,ewe,0.9984236755044101
12,xlmr,top5,hau,0.9983035267857878
12,xlmr,top5,bam,0.9974346162827552
12,xlmr,top5,yor,0.997238085221839
12,xlmr,top5,tsn,0.9969562492864209
12,xlmr,worst5,fon,0.9947964423824702
12,xlmr,worst5,kin,0.9948021831485856
12,xlmr,worst5,wol,0.996021878305592
12,xlmr,worst5,luo,0.996026640616827
12,xlmr,worst5,twi,0.9960280432745449
