layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.9999971380935203
2,xlmr,top5,nya,0.9999966164273469
2,xlmr,top5,tsn,0.9999963439349401
2,xlmr,top5,luo,0.999995335074224
2,xlmr,top5,ewe,0.9999948593095129
2,xlmr,worst5,pcm,0.9999822613059913
2,xlmr,worst5,fon,0.9999828583883832
2,xlmr,worst5,bam,0.9999831278849981
2,xlmr,worst5,hau,0.999985526166868
2,xlmr,worst5,swa,0.9999897881559047
3,xlmr,top5,xho,0.9999967617730953
3,xlmr,top5,kin,0.9999966697310546
3,xlmr,top5,sna,0.9999966439767957
3,xlmr,top5,wol,0.999996242716747
3,xlmr,top5,lug,0.9999962126197592
3,xlmr,worst5,pcm,0.9999823824490801
3,xlmr,worst5,swa,0.9999898901864104
3,xlmr,worst5,fon,0.9999912952384564
3,xlmr,worst5,bbj,0.9999922684328053
3,xlmr,worst5,tsn,0.9999924240180181
10,xlmr,top5,xho,0.9999990084180513
10,xlmr,top5,ibo,0.999998759404651
10,xlmr,top5,nya,0.9999987506875833
10,xlmr,top5,twi,0.9999986991533893
10,xlmr,top5,sna,0.999998641667432
10,xlmr,worst5,bam,0.9999921965190446
10,xlmr,worst5,pcm,0.9999945150642024
10,xlmr,worst5,fon,0.9999970429158627
10,xlmr,worst5,tsn,0.9999971170989892
10,xlmr,worst5,bbj,0.9999976771015588
12,xlmr,top5,swa,0.999548786349288
12,xlmr,top5,pcm,0.9994770753092995
12,xlmr,top5,sna,0.9994761930658463
12,xlmr,top5,hau,0.9994288420039851
12,xlmr,top5,lug,0.999392908119435
12,xlmr,worst5,wol,0.9984953859789023
12,xlmr,worst5,fon,0.9987025015789199
12,xlmr,worst5,nya,0.9988642825188936
12,xlmr,worst5,xho,0.9988738518619366
12,xlmr,worst5,bbj,0.9989162135733154
