layer,model,rank_type,language,cosine
1,xlmr,top5,kin,0.9999287128448486
1,xlmr,top5,luo,0.9999234825372696
1,xlmr,top5,twi,0.9999197721481323
1,xlmr,top5,nya,0.9998243898153305
1,xlmr,top5,ewe,0.9998145997524261
1,xlmr,worst5,hau,0.9994000643491745
1,xlmr,worst5,pcm,0.999464139342308
1,xlmr,worst5,fon,0.9995081275701523
1,xlmr,worst5,bam,0.9995380192995071
1,xlmr,worst5,bbj,0.9995565712451935
2,xlmr,top5,kin,0.9999926090240479
2,xlmr,top5,luo,0.9999903440475464
2,xlmr,top5,twi,0.9999867826700211
2,xlmr,top5,ewe,0.9999786019325256
2,xlmr,top5,nya,0.9999770671129227
2,xlmr,worst5,pcm,0.9999332576990128
2,xlmr,worst5,hau,0.9999411404132843
2,xlmr,worst5,bam,0.999944344162941
2,xlmr,worst5,bbj,0.99994757771492
2,xlmr,worst5,swa,0.99994857609272
3,xlmr,top5,kin,0.999994233250618
3,xlmr,top5,luo,0.9999932944774628
3,xlmr,top5,twi,0.9999915063381195
3,xlmr,top5,hau,0.9999885410070419
3,xlmr,top5,ibo,0.9999884068965912
3,xlmr,worst5,swa,0.9999668449163437
3,xlmr,worst5,pcm,0.9999672919511795
3,xlmr,worst5,sna,0.999977245926857
3,xlmr,worst5,bbj,0.9999784380197525
3,xlmr,worst5,fon,0.9999808073043823
4,xlmr,top5,kin,0.9999960511922836
4,xlmr,top5,twi,0.9999960362911224
4,xlmr,top5,luo,0.9999954551458359
4,xlmr,top5,lug,0.9999939203262329
4,xlmr,top5,zul,0.9999933540821075
4,xlmr,worst5,bam,0.9999853521585464
4,xlmr,worst5,yor,0.9999866634607315
4,xlmr,worst5,hau,0.999986857175827
4,xlmr,worst5,pcm,0.9999877512454987
4,xlmr,worst5,wol,0.999987781047821
5,xlmr,top5,twi,0.9999929517507553
5,xlmr,top5,luo,0.9999901950359344
5,xlmr,top5,kin,0.9999895244836807
5,xlmr,top5,zul,0.9999887645244598
5,xlmr,top5,ewe,0.9999884516000748
5,xlmr,worst5,hau,0.9999697655439377
5,xlmr,worst5,pcm,0.999970555305481
5,xlmr,worst5,fon,0.9999802261590958
5,xlmr,worst5,mos,0.999980553984642
5,xlmr,worst5,wol,0.9999810606241226
6,xlmr,top5,twi,0.9999995827674866
6,xlmr,top5,ewe,0.9999993592500687
6,xlmr,top5,luo,0.9999993443489075
6,xlmr,top5,kin,0.9999993294477463
6,xlmr,top5,ibo,0.9999992996454239
6,xlmr,worst5,pcm,0.9999980181455612
6,xlmr,worst5,hau,0.9999983310699463
6,xlmr,worst5,nya,0.9999988377094269
6,xlmr,worst5,swa,0.9999988526105881
6,xlmr,worst5,wol,0.9999988675117493
7,xlmr,top5,twi,0.9999973028898239
7,xlmr,top5,kin,0.9999970495700836
7,xlmr,top5,bbj,0.9999969154596329
7,xlmr,top5,fon,0.9999968856573105
7,xlmr,top5,sna,0.9999965131282806
7,xlmr,worst5,hau,0.9999902844429016
7,xlmr,worst5,pcm,0.9999905079603195
7,xlmr,worst5,zul,0.9999918639659882
7,xlmr,worst5,nya,0.9999918937683105
7,xlmr,worst5,tsn,0.9999928325414658
8,xlmr,top5,kin,0.9999979734420776
8,xlmr,top5,ewe,0.9999965826670328
8,xlmr,top5,lug,0.9999964435895284
8,xlmr,top5,luo,0.9999962647755941
8,xlmr,top5,twi,0.9999947746594747
8,xlmr,worst5,pcm,0.999854306379954
8,xlmr,worst5,fon,0.9999609192212423
8,xlmr,worst5,hau,0.9999677737553915
8,xlmr,worst5,sna,0.9999761581420898
8,xlmr,worst5,bbj,0.9999764959017435
9,xlmr,top5,kin,0.9999982515970866
9,xlmr,top5,ewe,0.9999978939692179
9,xlmr,top5,twi,0.999997595945994
9,xlmr,top5,luo,0.9999975562095642
9,xlmr,top5,bam,0.999997059504191
9,xlmr,worst5,pcm,0.999976913134257
9,xlmr,worst5,hau,0.9999890923500061
9,xlmr,worst5,sna,0.9999926487604777
9,xlmr,worst5,nya,0.999993105729421
9,xlmr,worst5,wol,0.9999939203262329
10,xlmr,top5,bam,0.9999962647755941
10,xlmr,top5,luo,0.9999958078066508
10,xlmr,top5,twi,0.9999956289927164
10,xlmr,top5,zul,0.9999953707059225
10,xlmr,top5,ewe,0.9999953309694926
10,xlmr,worst5,pcm,0.9999662836392721
10,xlmr,worst5,yor,0.9999764164288839
10,xlmr,worst5,ibo,0.999981145064036
10,xlmr,worst5,fon,0.9999812046686808
10,xlmr,worst5,xho,0.9999871055285136
11,xlmr,top5,hau,0.9999864101409912
11,xlmr,top5,pcm,0.9999856551488241
11,xlmr,top5,ibo,0.999982476234436
11,xlmr,top5,twi,0.9999819199244181
11,xlmr,top5,lug,0.9999818404515585
11,xlmr,worst5,luo,0.9999189178148905
11,xlmr,worst5,bam,0.9999236861864725
11,xlmr,worst5,bbj,0.9999396006266276
11,xlmr,worst5,sna,0.9999504486719767
11,xlmr,worst5,zul,0.9999578396479288
12,xlmr,top5,kin,0.9999208251635233
12,xlmr,top5,nya,0.999913771947225
12,xlmr,top5,ewe,0.9998993277549744
12,xlmr,top5,wol,0.9998944600423177
12,xlmr,top5,luo,0.9998667438824972
12,xlmr,worst5,fon,0.9982151786486307
12,xlmr,worst5,hau,0.9986589948336283
12,xlmr,worst5,pcm,0.998955488204956
12,xlmr,worst5,twi,0.9995075265566508
12,xlmr,worst5,tsn,0.9996474583943685
