layer,model,rank_type,language,pearson
2,xlmr,top5,tsn,0.9999880648380448
2,xlmr,top5,nya,0.9999868002748666
2,xlmr,top5,kin,0.9999863292174287
2,xlmr,top5,lug,0.9999844645122958
2,xlmr,top5,swa,0.9999837544600471
2,xlmr,worst5,bam,0.9999634700627702
2,xlmr,worst5,fon,0.9999666389812023
2,xlmr,worst5,yor,0.9999747677653419
2,xlmr,worst5,mos,0.9999749317378617
2,xlmr,worst5,hau,0.9999761006978174
3,xlmr,top5,kin,0.9999950818041807
3,xlmr,top5,xho,0.9999933821661926
3,xlmr,top5,nya,0.9999929854864569
3,xlmr,top5,lug,0.9999929367832597
3,xlmr,top5,twi,0.9999925801544897
3,xlmr,worst5,pcm,0.9999812443134068
3,xlmr,worst5,fon,0.9999868497549691
3,xlmr,worst5,swa,0.9999882263530562
3,xlmr,worst5,bam,0.9999883867709849
3,xlmr,worst5,bbj,0.9999883972173729
10,xlmr,top5,zul,0.9999967629647316
10,xlmr,top5,xho,0.9999967081054153
10,xlmr,top5,kin,0.9999964893381363
10,xlmr,top5,nya,0.9999964475635118
10,xlmr,top5,hau,0.9999963719377348
10,xlmr,worst5,bam,0.9999872226220724
10,xlmr,worst5,pcm,0.9999920106272628
10,xlmr,worst5,fon,0.9999927429787216
10,xlmr,worst5,mos,0.9999950776725849
10,xlmr,worst5,bbj,0.9999953857777846
12,xlmr,top5,zul,0.9944988550904379
12,xlmr,top5,xho,0.9937079775480557
12,xlmr,top5,nya,0.9935271749634171
12,xlmr,top5,yor,0.9926998018534214
12,xlmr,top5,tsn,0.9925964894929016
12,xlmr,worst5,bam,0.9902505818613174
12,xlmr,worst5,mos,0.9904862562028509
12,xlmr,worst5,kin,0.9905519628513523
12,xlmr,worst5,bbj,0.9906449479697644
12,xlmr,worst5,luo,0.9906878191172865
